subject_id,baseline,endline,TOL_move_count1_bl,TOL_RT1_bl,TOL_move_count2_bl,TOL_RT2_bl,TOL_move_count3_bl,TOL_RT3_bl,TOL_move_count4_bl,TOL_RT4_bl,TOL_minimum_moves1_bl,TOL_minimum_moves2_bl,TOL_minimum_moves3_bl,TOL_minimum_moves4_bl,TOL_total_bl,land_ownership_bl,water_treatment_bl,water_treatment_frequency_bl,chlorinelastmonth_bl,treatment_actual,children_rec,education_rec,village_id,treatment,treatment0,treatment1,treatment2,treatment3,employed,married,age,BADS_RT1_end,BADS_RT2_end,BADS_RT3_end,BADS_RT4_end,BADS_RT5_end,BADS_RT6_end,BADS_RT7_end,BADS_RT8_end,BADS_RT9_end,BADS_response1_end,BADS_response2_end,BADS_response3_end,BADS_response4_end,BADS_response5_end,BADS_response6_end,BADS_response7_end,BADS_response8_end,BADS_response9_end,water_treatment_end,water_treatment_frequency_end,chlorinelastmonth_end,TOL_move_count1_end,TOL_RT1_end,TOL_move_count2_end,TOL_RT2_end,TOL_move_count3_end,TOL_RT3_end,TOL_move_count4_end,TOL_RT4_end,TOL_pass1_end,TOL_pass2_end,TOL_pass3_end,TOL_pass4_end,TOL_pass_total_end,TOL_total_end,BADS_AC_SS_end,BADS_AV_SS_end,BADS_scale_end,water_treatment_binary_end,work_hrs_daily_end,work_days_perwk_end,earnings_1wk_total_end,chlorine_treatment_end,tcr_end
160949,1,1,,,,,,,,,,,,,,,,,,2,1,Primary,156,2,0,0,1,0,0,0,19,162.78101,17.375,78.171997,23.764999,19.532,24.343,27.844,17.781,19.641001,2,3,5,6,7,7,3,5,7,Chlorine,Always,No,2,18.875,10,68.296997,2,6.5469999,10,37.859001,1,0,1,0,2,24,23,11,34,1,0,0,0,No,0
160951,0,1,,,,,,,,,,,,,,,,,,,3,Primary,156,0,1,0,0,0,0,1,24,197.85899,95.046997,15.562,8.25,15.688,10.937,23.188,11.031,13.516,3,7,5,3,5,7,7,1,5,Chlorine,Occasionally,Yes,6,52.594002,5,119.578,10,70.170998,10,57.672001,0,1,0,0,1,31,20,10,30,1,8,12,500,No,0
160953,0,0,,,,,,,,,,,,,,,,,,,1,Primary,156,0,1,0,0,0,0,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160954,1,1,1,11.922,10,36.75,2,15.312,7,39.452999,1,2,2,4,20,Yes,Chlorine,Most of the time,No,3,2,Pre-School,156,3,0,0,0,1,0,1,21,13.766,17.719,7.6869998,18.327999,16.954,10.656,12.656,20.469,8.2969999,5,5,5,5,5,5,5,5,5,Chlorine,Most of the time,Yes,1,2.984,2,20.014999,2,7.125,4,12.016,1,1,1,1,4,9,20,8,28,1,0,0,0,,
160955,1,1,1,14.547,10,63,5,42.827999,10,30.202999,1,2,2,4,26,Yes,Chlorine,Most of the time,No,3,1,Primary,156,3,0,0,0,1,0,1,18,198.562,37.860001,32.062,16.969,30.094,36.514999,19.157,21.5,16.358999,3,5,5,1,7,1,5,5,5,Chlorine,Most of the time,Yes,4,20.797001,10,45.030998,3,18.202999,5,58.110001,1,0,1,1,3,22,18,14,32,1,5,7,600,No,0
160956,1,1,1,49.422001,10,193.53101,2,24.969,10,159.953,1,2,2,4,23,Yes,Chlorine,Always,Yes,1,4,Primary,156,1,0,1,0,0,0,1,31,171.047,25.156,22.969,13.578,10.141,15.468,7.5630002,12.125,24.375,3,7,7,5,7,7,5,5,5,Chlorine,Most of the time,Yes,1,11.64,10,67.219002,2,33.030998,9,184.187,1,0,1,1,3,22,26,8,34,1,0,0,0,Yes,0
160957,1,1,1,10.547,10,44.015999,2,9.625,5,32.422001,1,2,2,4,18,No,Chlorine,Most of the time,Yes,2,1,Pre-School,156,2,0,0,1,0,0,0,25,155.03101,27.266001,86.594002,23.296,21.735001,27.264999,24.204,17.406,13.953,3,3,7,3,3,7,5,7,5,Chlorine,Always,Yes,1,10.578,10,114.578,2,17.952999,10,109.078,1,0,1,0,2,23,16,6,22,1,4,2,0,Yes,0
160959,1,0,1,73.578003,10,107.453,9,124.125,10,92.421997,1,2,2,4,30,Yes,Do not treat,Never,No,3,1,Pre-School,157,3,0,0,0,1,1,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160960,1,1,2,26.297001,6,139.29601,10,105.39,10,177.15601,1,2,2,4,28,Yes,Chlorine,Most of the time,Yes,3,4,Primary,157,3,0,0,0,1,0,1,30,115.375,19.389999,11.047,19.281,17.25,25,24.891001,17.5,10.719,7,7,1,1,1,5,7,7,7,Chlorine,Always,Yes,1,29.594,8,195,7,91.313004,10,181.73399,1,1,1,0,3,26,12,2,14,1,0,0,0,No,0
160962,1,0,6,29.562,7,30.344,9,37.234001,10,100.5,1,2,2,4,32,Yes,Chlorine,Most of the time,Yes,1,2,Primary,157,1,0,1,0,0,0,1,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160963,1,1,4,33.735001,10,159.828,3,28.906,10,85.265999,1,2,2,4,27,Yes,Chlorine,Always,Yes,1,4,Primary,168,1,0,1,0,0,0,1,27,165.797,17.139999,25.266001,9.75,21.625,16.781,8.1719999,17.875,7.3590002,6,7,7,7,1,7,5,7,7,Chlorine,Always,Yes,1,22.485001,10,78.328003,2,23.141001,10,123.906,1,0,1,0,2,23,24,3,27,1,0,0,0,No,0
160964,0,1,,,,,,,,,,,,,,,,,,,4,Masters,168,0,1,0,0,0,0,1,31,236.922,80.844002,14.64,36.969002,35.688,45.202999,29.406,42.297001,20.062,7,4,5,6,2,5,6,7,6,Strain through cloth,Occasionally,No,2,52.625,2,96.015999,10,122.297,10,35.797001,1,1,0,0,2,24,18,3,21,1,6,6,0,No,0
160965,1,1,2,179.047,10,51.875,10,174.172,10,183.875,1,2,2,4,32,Yes,Chlorine,Occasionally,Yes,1,3,Primary,172,1,0,1,0,0,0,1,26,152.672,11.875,13.5,15.484,26.407,19.75,21.608999,16.719,12.219,5,7,5,3,7,7,7,5,7,Stand and settle,Always,Yes,1,29.641001,6,156,2,18.937,7,59.780998,1,1,1,1,4,16,24,4,28,1,6,4,1500,No,0
160967,1,1,3,33.187,10,77.454002,10,51.889999,10,64.796997,1,2,2,4,33,Yes,Chlorine,Occasionally,Yes,3,4,Primary,168,3,0,0,0,1,0,1,29,180.047,31.702999,9.7969999,17.656,18.688,21.187,28.110001,17,15.344,1,3,1,3,5,1,5,3,5,Water filter,Occasionally,Yes,1,30.141001,10,98.718002,10,72.359001,10,35.703999,1,0,0,0,1,31,12,18,30,1,0,0,0,No,0
160968,1,1,1,124.89,7,81.313004,2,17.422001,4,38.764999,1,2,2,4,14,Yes,Do not treat,Never,No,1,2,College,168,1,0,1,0,0,0,1,34,110.359,19.532,16.625,14.265,13.782,17.375,15.141,25.547001,12.047,3,3,5,7,7,7,1,1,7,Chlorine,Most of the time,Yes,1,16.797001,2,37.264999,2,24.766001,4,45.813,1,1,1,1,4,9,24,16,40,1,0,0,0,Yes,1
160969,1,1,1,26.891001,10,159.047,6,175.96899,4,74,1,2,2,4,21,Yes,Chlorine,Most of the time,Yes,3,4,Primary,168,3,0,0,0,1,0,1,28,181.688,43.234001,11.828,26.077999,14.063,25.406,40.077999,20.938,19.875,7,3,3,5,7,1,7,7,7,Chlorine,Always,Yes,1,69.530998,10,179.78101,2,18.657,10,81.75,1,0,1,0,2,23,20,6,26,1,6,13,1000,No,0
160973,1,1,1,48.109001,10,73.265999,2,37.094002,10,115.375,1,2,2,4,23,Yes,Boil,Never,No,2,2,Primary,168,2,0,0,1,0,0,1,24,199.422,27.735001,13.609,17.297001,14.859,18.577999,18.641001,13.391,16.233999,3,5,5,5,3,7,5,7,7,Chlorine,Most of the time,Yes,1,70.453003,5,115.688,2,67.093002,10,103.875,1,1,1,0,3,18,20,6,26,1,5,6,700,No,0
160974,1,1,5,326.578,10,139.35899,2,17.891001,10,177.172,1,2,2,4,27,Yes,Strain through cloth,Occasionally,No,1,0,Pre-School,168,1,0,1,0,0,0,0,21,204.453,24.889999,7.1880002,19.889999,12.735,27.344,29.281,17.047001,10.453,3,5,5,5,5,7,7,3,7,Chlorine,Most of the time,Yes,1,29.625,10,162.718,2,37.610001,10,161.703,1,0,1,0,2,23,22,8,30,1,0,0,0,No,0
160977,0,1,,,,,,,,,,,,,,,,,,,1,Pre-School,168,0,1,0,0,0,0,1,20,313.28101,60.234001,11.172,13.172,18.077999,29.702999,10.391,11.031,13.547,1,7,7,7,7,5,7,7,7,Chlorine,Always,Yes,2,28.610001,10,122.36,2,25.421,6,99.359001,1,0,1,1,3,20,30,8,38,1,0,0,0,No,0
160978,0,1,,,,,,,,,,,,,,,,,,,6,Primary,168,0,1,0,0,0,0,1,29,164.875,125.906,46.610001,7.9530001,3.375,1.906,1.4529999,1.7970001,3.016,3,7,7,3,3,3,3,3,5,Chlorine,Never,Yes,6,62.844002,10,90.015999,10,167.61,10,106.031,0,0,0,0,0,36,20,16,36,1,0,0,0,No,0
160979,1,1,1,54.234001,10,110.64,10,377.34399,9,91.938004,1,2,2,4,30,Yes,Do not treat,Never,No,2,7,Primary,146,2,0,0,1,0,1,1,28,172.65601,15.813,8.3120003,12.828,10.032,9.3590002,25.733999,13.563,18.327999,3,5,3,6,4,2,3,5,3,Stand and settle,Always,No,3,45.563,2,20.639999,10,144.985,10,140.75,1,1,0,0,2,25,16,15,31,1,6,3,1000,Yes,1
160980,1,1,6,50.375,3,126.157,3,9.7040005,4,27.312,1,2,2,4,16,Yes,Water filter,Occasionally,Yes,3,1,Pre-School,146,3,0,0,0,1,0,1,18,81.75,34.187,20.235001,20.437,22.608999,14.922,19.452999,22.610001,18.672001,3,5,3,7,5,7,5,3,7,Stand and settle,Always,No,1,30.672001,10,63.297001,10,198.282,10,65.25,1,0,0,0,1,31,22,10,32,1,6,4,0,No,0
160981,0,1,,,,,,,,,,,,,,,,,,,0,Pre-School,157,1,0,1,0,0,0,1,18,129.75,15.078,64.75,13.969,44.969002,20.421,104.485,16.812,20.077999,7,7,3,3,1,1,5,3,5,Chlorine,Most of the time,Yes,6,39.390999,3,36.203999,10,67.563004,10,95.125,0,1,0,0,1,29,14,12,26,1,2,4,0,No,0
160984,1,1,1,54.327999,10,100.188,2,11.953,10,92.719002,1,2,2,4,23,Yes,Do not treat,Never,No,3,2,Pre-School,157,3,0,0,0,1,0,1,21,194.76601,13.812,13.844,18.062,22.329,19.156,19.687,16.25,15.063,5,7,7,7,7,5,3,1,5,Stand and settle,Always,No,1,44.155998,10,33.625,2,12.282,10,37.875,1,0,1,0,2,23,28,14,42,1,6,3,600,No,0
160986,0,1,,,,,,,,,,,,,,,,,,,1,Primary,157,3,0,0,0,1,0,1,21,316.21899,26.812,7.1090002,7.1719999,7.1100001,29.047001,3.0780001,10.047,4.4530001,7,5,5,5,5,5,5,5,5,Chlorine,Always,Yes,6,95.953003,10,112.86,2,45.25,7,54.172001,0,0,1,1,2,25,20,6,26,1,0,0,0,No,0
160987,1,1,2,196.953,10,130.71899,2,13.25,10,264.875,1,2,2,4,24,Yes,Chlorine,Occasionally,Yes,,1,Pre-School,157,2,0,0,1,0,0,1,20,150.328,51.264999,17.766001,17.483999,45.532001,22.264999,99.688004,11.625,42.030998,5,5,6,5,5,5,5,5,5,Boil,Most of the time,No,2,12.438,2,21.171,2,15.5,4,30.813,1,1,1,1,4,10,21,8,29,1,5,1,200,Yes,0
160989,1,1,,,,,,,,,,,,,,,,,,1,3,Pre-School,157,1,0,1,0,0,1,1,25,118.75,48.453999,15.453,25.547001,14.015,20.077999,41.875,18.766001,10.703,5,5,7,5,7,7,1,3,7,Chlorine,Occasionally,Yes,1,67.328003,10,72.656998,2,13.063,7,37.655998,1,0,1,1,3,20,26,12,38,1,5,6,200,No,0
160990,1,1,,,,,,,,,,,,,,,,,,2,0,Pre-School,157,2,0,0,1,0,1,1,27,567.85901,122.75,12.422,13.906,29.079,11.312,22.516001,11.468,13.391,3,3,3,3,7,3,1,3,7,Chlorine,Occasionally,Yes,1,15.125,2,28.968,2,17.702999,10,74.140999,1,1,1,0,3,15,18,18,36,1,0,0,0,Yes,1
160991,1,1,1,29.733999,7,39.969002,2,28.952999,10,71.780998,1,2,2,4,20,Yes,Boil,Always,No,1,3,Primary,182,1,0,1,0,0,0,1,27,260.65601,60.922001,31.282,46.171001,29.610001,47.625,28.687,43.625,21.327999,7,3,5,3,1,7,5,1,5,Stand and settle,Always,No,1,18.764999,10,57.297001,2,13.157,10,37.375,1,0,1,0,2,23,12,8,20,1,2,3,0,No,0
160993,1,0,,,,,,,,,,,,,,,,,,2,0,Pre-School,182,2,0,0,1,0,0,1,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160996,0,1,,,,,,,,,,,,,,,,,,,3,Pre-School,182,0,1,0,0,0,0,1,30,327.85901,29.235001,16.077999,13.062,18.625,22.577999,14.282,11.546,12.282,7,5,5,7,7,7,1,5,5,Boil,Always,No,6,49.077999,10,36.702999,10,43.719002,10,57.264999,0,0,0,0,0,36,24,8,32,1,0,0,0,No,0
160997,1,1,1,126.329,10,288.89099,2,49.797001,10,128.437,1,2,2,4,23,Yes,Boil,Most of the time,No,1,5,Pre-School,182,1,0,1,0,0,0,1,32,221.515,46.594002,20.077999,18.702999,18.375,16.344,22.594,16.077999,74.594002,5,3,5,5,1,7,3,7,5,Stand and settle,Always,No,1,83.796997,2,15.109,2,14.656,8,131.078,1,1,1,1,4,13,14,6,20,1,0,0,0,No,0
160998,0,0,,,,,,,,,,,,,,,,,,,1,Pre-School,182,3,0,0,0,1,0,1,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160999,1,1,4,22.672001,3,50.640999,2,40.139999,10,178.71899,1,2,2,4,19,Yes,Chlorine,Always,Yes,1,1,Pre-School,182,1,0,1,0,0,0,1,23,346.78201,61.25,34.030998,40.764999,39.375,41.438,34.344002,37.359001,18.125,3,5,5,5,5,3,7,5,7,Chlorine,Most of the time,Yes,1,19.875,10,35.967999,2,13.688,4,30.344,1,0,1,1,3,17,22,10,32,1,4,2,300,Yes,1
161001,1,1,,,,,,,,,,,,,,,,,,2,3,Primary,182,2,0,0,1,0,0,1,34,18.452999,9.0319996,7.671,13.016,10.109,9.8290005,10.671,7.704,58.452999,3,5,5,3,5,5,3,5,5,Chlorine,Most of the time,Yes,1,43.703999,2,9.9530001,2,5.8280001,4,12.062,1,1,1,1,4,9,18,12,30,1,2,3,800,No,0
161004,1,1,3,55.75,6,227.422,10,216.937,10,75.609001,1,2,2,4,29,Yes,Boil,Always,No,1,3,Pre-School,182,1,0,1,0,0,0,1,25,25.141001,9.6870003,5.5159998,7.4530001,7.3590002,5.4530001,8,7.4850001,11.265,1,1,3,1,1,3,1,1,5,Chlorine,Most of the time,Yes,1,10.313,10,264.76501,10,82.936996,10,64.844002,1,0,0,0,1,31,6,22,28,1,0,0,0,No,0
161005,1,1,6,58.092999,10,62.405998,10,52.922001,10,42.922001,1,2,2,4,36,Yes,Do not treat,Never,No,1,3,Primary,182,1,0,1,0,0,0,1,24,113.516,25.547001,18.452999,20.766001,17.281,15.062,11.735,18.968,14.938,3,3,3,3,3,5,5,1,5,Chlorine,Most of the time,Yes,6,30.577999,4,35.313,10,43.389999,10,17.327999,0,1,0,0,1,30,12,14,26,1,0,0,0,Yes,1
161006,1,1,1,18.514999,10,58.047001,10,43.125,10,58.515999,1,2,2,4,31,Yes,Do not treat,Always,No,2,3,Masters,182,2,0,0,1,0,0,1,25,382.625,38.203999,38.827999,35.109001,35.594002,45.639999,27.688,42.577999,20.313,3,5,5,5,5,5,5,5,5,Stand and settle,Always,No,1,26.702999,3,50.922001,4,55.594002,6,122.656,1,1,1,1,4,14,20,10,30,1,0,0,0,No,0
161007,1,1,1,24.688,6,72.561996,3,21.297001,8,123.922,1,2,2,4,18,Yes,Chlorine,Occasionally,Yes,3,6,Primary,182,3,0,0,0,1,0,1,30,432.922,60.265999,29.858999,38.735001,37,48.467999,33.828999,27.062,32.5,1,5,7,5,5,5,7,1,5,Chlorine,Most of the time,Yes,1,20.608999,10,100.219,2,13.421,10,75.875,1,0,1,0,2,23,22,14,36,1,0,0,0,Yes,1
161008,1,1,,,,,,,,,,,,,,,,,,2,5,Primary,185,2,0,0,1,0,0,1,33,287.48401,35.438,22.593,24.75,22.672001,26.985001,30.358999,12.031,363.68799,3,6,6,6,7,1,5,3,5,Chlorine,Most of the time,Yes,1,7.9689999,3,19.656,2,14.719,10,127.89,1,1,1,0,3,16,25,16,41,1,0,0,0,No,0
161010,0,1,,,,,,,,,,,,,,,,,,,4,Primary,185,0,1,0,0,0,0,1,33,208.313,29.547001,28,24.797001,45.875,20.218,103.985,16.139999,18.219,7,5,5,5,5,7,7,5,5,Stand and settle,Always,No,6,29.452999,10,54.922001,10,157.328,10,49.219002,0,0,0,0,0,36,20,2,22,1,0,0,0,No,0
161013,1,1,6,92.561996,10,51.437,3,67.578003,10,139.735,1,2,2,4,29,Yes,Do not treat,Never,No,2,2,Primary,185,2,0,0,1,0,0,1,26,268.81299,46.827999,50.155998,46.015999,26.437,28.672001,25.391001,50.109001,329.39099,3,1,5,7,1,7,3,5,7,Chlorine,Most of the time,Yes,2,13.765,10,108.969,2,25.797001,7,167.15601,1,0,1,1,3,21,16,10,26,1,0,0,0,Yes,1
161015,1,1,2,30.547001,5,63.438,10,147.297,10,96.563004,1,2,2,4,27,Yes,Water filter,Always,No,1,7,Primary,185,1,0,1,0,0,0,0,33,100.047,14.797,12.938,16.797001,18.577999,27.077999,26.358999,13.906,12.86,1,1,1,1,1,1,7,1,1,Chlorine,Most of the time,Yes,2,99.296997,10,116.359,10,357.18701,10,76.75,1,0,0,0,1,32,0,18,18,1,8,2,400,No,0
161016,1,1,4,31.797001,10,98.780998,2,98.030998,10,132.61,1,2,2,4,26,Yes,Boil,Always,No,3,5,Primary,185,3,0,0,0,1,0,1,30,285.578,33.438,19.531,24.781,30.969,34.844002,20.483999,25.141001,9,7,5,1,3,7,1,5,1,7,Boil,Occasionally,No,1,22.25,10,67.828003,2,17.077999,10,66.063004,1,0,1,0,2,23,18,14,32,1,0,0,0,No,0
161017,0,0,,,,,,,,,,,,,,,,,,,3,Primary,185,3,0,0,0,1,0,1,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161018,0,0,,,,,,,,,,,,,,,,,,,1,Primary,185,3,0,0,0,1,0,1,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161020,0,1,,,,,,,,,,,,,,,,,,,3,Primary,185,0,1,0,0,0,0,1,27,234.03101,65.625,10.687,14.797,17.485001,21.687,16.656,12.282,6.4369998,1,5,3,1,7,1,7,7,5,Chlorine,Most of the time,Yes,2,144.51601,10,58.342999,10,309.547,10,78.436996,1,0,0,0,1,32,16,12,28,1,0,0,0,No,0
161022,0,1,,,,,,,,,,,,,,,,,,,3,Primary,185,2,0,0,1,0,0,1,23,184.65601,32.485001,13.25,18.375,18.781,19.031,19.483999,17.954,13.5,3,3,5,5,5,5,5,5,5,Stand and settle,Always,No,6,106.14,4,38.827999,2,19.031,10,61.859001,0,1,1,0,2,22,18,10,28,1,0,0,0,No,0
161023,0,1,,,,,,,,,,,,,,,,,,,1,Pre-School,185,0,1,0,0,0,0,1,21,187.35899,38.640999,24.281,27.875,48.937,35.640999,81.219002,23.594,15.484,3,5,5,5,5,5,5,5,5,Chlorine,Most of the time,Yes,1,12.187,10,41.467999,2,21.983999,10,166.625,1,0,1,0,2,23,20,10,30,1,0,0,0,No,0
161024,1,1,6,152.35899,10,79.171997,4,87.735001,10,145.172,1,2,2,4,30,Yes,Chlorine,Always,Yes,3,2,Pre-School,185,3,0,0,0,1,0,1,24,229.438,44.125,46.984001,48.140999,21.141001,32.264999,116.625,235.547,51.984001,7,3,7,5,1,3,5,3,5,Chlorine,Most of the time,Yes,1,9.7189999,10,51.5,2,15,7,41.578999,1,0,1,1,3,20,16,10,26,1,0,0,0,No,0
161025,1,1,2,68.655998,10,346.85999,10,138.78101,10,81.953003,1,2,2,4,32,Yes,Chlorine,Most of the time,Yes,2,5,Primary,185,2,0,0,1,0,0,1,35,258.65601,13.672,34.125,5.9060001,12.797,21.172001,19.672001,15.312,59.234001,5,5,5,5,5,5,5,5,5,Chlorine,Always,Yes,1,100.937,10,217.703,10,132.5,9,40.202999,1,0,0,1,2,30,20,8,28,1,0,0,0,No,0
161026,0,0,,,,,,,,,,,,,,,,,,,1,Primary,185,0,1,0,0,0,0,1,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161029,1,1,1,127.687,10,178.65601,10,243.875,10,186.437,1,2,2,4,31,Yes,Chlorine,Most of the time,Yes,1,2,Primary,187,1,0,1,0,0,0,1,29,174.78101,56.313,45.062,42.25,20.188,31.844,29.281,10.25,370.03101,2,1,5,5,5,5,5,5,5,Chlorine,Always,Yes,1,26.764999,10,189.547,5,57.109001,10,74.655998,1,0,1,0,2,26,16,11,27,1,0,0,0,No,0
161030,1,1,1,39.562,10,200.297,5,96.875,10,96.985001,1,2,2,4,26,Yes,Boil,Occasionally,No,1,6,Primary,187,1,0,1,0,0,0,1,31,133.078,20.656,17.063,14.859,15.641,17.264999,12.61,12.843,20.952999,4,4,4,6,6,5,5,4,5,Chlorine,Most of the time,Yes,1,21.360001,10,168.843,7,115.11,4,65.078003,1,0,1,1,3,22,20,10,30,1,0,0,0,Yes,1
161031,1,1,6,102.578,10,39.360001,4,76.375,10,116.547,1,2,2,4,30,Yes,Chlorine,Occasionally,Yes,3,2,Pre-School,187,3,0,0,0,1,0,1,30,170.515,45.532001,14.156,24.625,16.625,21.639999,42.313,21.922001,20.827999,5,7,5,5,5,7,7,7,7,Chlorine,Always,Yes,1,20.656,10,63.421001,2,20.844,9,50.765999,1,0,1,1,3,22,24,2,26,1,8,7,3000,Yes,1
161033,1,1,1,7.1560001,10,107.875,2,14.156,10,267.10999,1,2,2,4,23,No,Chlorine,Occasionally,Yes,2,3,Pre-School,187,2,0,0,1,0,0,0,32,153.73399,45.484001,17.438,20.094,17.906,22.187,40.313,23.844,9.6400003,3,5,5,3,5,5,3,3,5,Chlorine,Occasionally,Yes,1,23.937,10,108.484,6,28.094,10,150.03101,1,0,1,0,2,27,18,14,32,1,3,4,850,No,0
161035,0,1,,,,,,,,,,,,,,,,,,,1,Pre-School,187,1,0,1,0,0,0,1,23,169.703,21.625,90.859001,26.172001,17.233999,0.15700001,42.375,31.875,17.608999,5,3,5,3,3,,3,5,5,Boil,Most of the time,Yes,1,21.483999,2,41.063,2,50.297001,10,151.078,1,1,1,0,3,15,14,8,22,1,0,0,0,Yes,1
161036,0,1,,,,,,,,,,,,,,,,,,,3,College,187,0,1,0,0,0,0,1,34,384.625,61.639999,10.422,16.485001,19.437,17.235001,16.014999,12.656,12.485,6,6,4,4,4,4,4,4,4,Chlorine,Always,Yes,3,31.781,9,101.204,2,8.8599997,7,34.110001,1,1,1,1,4,21,17,10,27,1,0,0,0,Yes,1
161037,0,1,,,,,,,,,,,,,,,,,,,3,Primary,187,0,1,0,0,0,0,1,27,212.062,19.952999,36.844002,16.75,46.625,19.922001,106.359,17.985001,19.577999,3,7,5,3,7,3,7,5,3,Chlorine,Most of the time,Yes,1,9.6879997,10,33.452999,10,86.813004,10,63.327999,1,0,0,0,1,31,20,10,30,1,0,0,0,Yes,1
161038,1,1,2,26.312,4,141.89,2,7.75,10,46.188,1,2,2,4,18,Yes,Chlorine,Most of the time,Yes,3,3,Primary,187,3,0,0,0,1,0,1,29,100.015,34.719002,31.172001,29.952999,26.172001,13.891,10.953,8.3900003,9.8439999,4,5,4,3,6,4,3,3,4,Water filter,Most of the time,No,1,30.141001,3,42,2,35.077999,10,78.031998,1,1,1,0,3,16,17,14,31,1,9,6,20,No,0
161040,1,1,1,163.90601,10,254.39101,2,39.155998,10,203.703,1,2,2,4,23,Yes,Chlorine,Always,Yes,1,1,Primary,187,1,0,1,0,0,0,1,19,134.968,52.360001,40.452999,30,22.483999,30.188,25.672001,366.60901,63.359001,1,5,1,3,3,1,3,1,5,Stand and settle,Always,No,1,43.5,4,87.125,2,29.202999,5,59.422001,1,1,1,1,4,12,12,22,34,1,4,6,0,No,0
161041,1,1,,,,,,,,,,,,,,,,,,2,3,Primary,187,2,0,0,1,0,0,1,30,112.953,30.391001,20.827999,16.531,20.610001,35.5,16.687,7.7030001,35.172001,3,5,4,4,3,3,3,4,4,Chlorine,Always,Yes,1,31.063,10,116.453,2,24.327999,7,48.125,1,0,1,1,3,20,15,15,30,1,0,0,0,No,0
161042,1,1,1,10.859,10,51.905998,10,97.265999,7,44.5,1,2,2,4,28,No,Chlorine,Always,Yes,2,2,Pre-School,183,2,0,0,1,0,0,0,25,217.09399,60.109001,16.733999,14.672,18.047001,19.358999,20.688,19.266001,48.467999,7,7,5,3,7,1,3,1,7,Boil,Always,No,1,80.953003,10,84.921997,2,21.625,10,107.453,1,0,1,0,2,23,24,16,40,1,0,0,0,Yes,1
161043,1,1,6,58.062,8,180.59399,5,82.828003,10,338.75,1,2,2,4,29,No,Chlorine,Occasionally,Yes,2,1,Primary,183,2,0,0,1,0,0,0,24,215.86,57.389999,16.25,14.875,19.469,23.858999,15.657,17.843,50.563,6,4,6,6,6,6,6,6,6,Chlorine,Occasionally,Yes,1,80.484001,4,15.922,2,12.172,4,37.063,1,1,1,1,4,11,23,4,27,1,7,1,250,Yes,1
161044,1,1,1,171.157,10,255.96899,10,215.187,10,535.672,1,2,2,4,31,Yes,Water filter,Never,No,1,4,Primary,183,1,0,1,0,0,0,1,35,221.86,50.717999,17,15.266,18.608999,22.688,19.719,15.937,53.688,3,5,3,5,7,7,7,7,5,Chlorine,Occasionally,Yes,1,84.469002,10,68.655998,2,18.485001,4,50.313,1,0,1,1,3,17,20,4,24,1,11,12,2000,Yes,1
161045,0,1,,,,,,,,,,,,,,,,,,,3,Pre-School,183,0,1,0,0,0,0,1,34,296.73401,64.890999,14.25,12.531,15.015,25.047001,14.688,19.844,6.046,7,7,5,7,7,7,3,1,7,Chlorine,Always,Yes,1,26.782,6,113.359,10,31.063,10,28.594,1,1,0,0,2,27,28,10,38,1,4,3,1020,Yes,1
161046,1,1,,,,,,,,,,,,,,,,,,2,2,Pre-School,183,2,0,0,1,0,0,1,23,13.968,5.75,5.5469999,9.7030001,5.0159998,12.578,5.4530001,5.4530001,3.079,3,5,7,5,7,1,1,7,7,Chlorine,Most of the time,Yes,1,4.2659998,2,4.75,2,4.2649999,8,23.344,1,1,1,1,4,13,26,16,42,1,8,6,2100,Yes,1
161047,1,1,1,6.7189999,3,21.593,2,15.547,5,129.703,1,2,2,4,11,Yes,Chlorine,Most of the time,Yes,2,2,Primary,183,2,0,0,1,0,0,1,25,260.922,15.922,14.953,15.922,19.172001,21.437,18.407,14.609,10.625,3,5,7,1,5,3,5,5,3,Chlorine,Occasionally,Yes,1,81.890999,10,108.593,2,23.235001,10,120.672,1,0,1,0,2,23,16,12,28,1,0,0,0,Yes,1
161048,1,1,1,22.202999,10,69.125,2,10.812,10,132.172,1,2,2,4,23,Yes,Chlorine,Most of the time,No,1,4,Primary,183,1,0,1,0,0,0,1,28,257.547,12.656,20.983999,13.563,28.5,16.312,18.094,10.86,69.593002,1,5,3,7,5,7,7,5,7,Chlorine,Occasionally,Yes,1,82.234001,4,46.719002,2,78.186996,4,94.625,1,1,1,1,4,11,22,8,30,1,0,0,0,Yes,1
